Log Origin,Pod,Log Source,Time,Original Log Content
# every worker is arriving at the same error
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM","2026-06-30 22:11:05,655	INFO utils.py:101 -- Output of cmd[3]: Looking in indexes: https://pypi.org/simple, https://ursa.pypi.applied.dev/simple"
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",Collecting aioboto3>=13.0.0 (from lilypad-py==2.27.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/ray_runtime_env_internal_pip_requirements.txt (line 2))
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",  Downloading aioboto3-13.4.0-py3-none-any.whl.metadata (8.9 kB)
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",Requirement already satisfied: aiobotocore==2.18.0 in /usr/local/lib/python3.10/dist-packages (from aiobotocore[boto3]==2.18.0->aioboto3>=13.0.0->lilypad-py==2.27.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/ray_runtime_env_internal_pip_requirements.txt (line 2)) (2.18.0)
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM","Requirement already satisfied: anyio in /usr/local/lib/python3.10/dist-packages (from httpx<1,>=0.23.0->huggingface_hub>=0.36.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/working_dir_files/s3_lilypad-applied-ml-infra-prod-phx-working-directory-zips_sds_019f1a94-95f0-736e-a352-a7cbae93da87_working_directory_019f1a94-95f1-7746-acdc-4d0a7a8f70f2/masking/requirements.txt (line 14)) (4.8.0)"
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM","Requirement already satisfied: certifi in /usr/local/lib/python3.10/dist-packages (from httpx<1,>=0.23.0->huggingface_hub>=0.36.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/working_dir_files/s3_lilypad-applied-ml-infra-prod-phx-working-directory-zips_sds_019f1a94-95f0-736e-a352-a7cbae93da87_working_directory_019f1a94-95f1-7746-acdc-4d0a7a8f70f2/masking/requirements.txt (line 14)) (2024.12.14)"
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM","Requirement already satisfied: httpcore==1.* in /usr/local/lib/python3.10/dist-packages (from httpx<1,>=0.23.0->huggingface_hub>=0.36.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/working_dir_files/s3_lilypad-applied-ml-infra-prod-phx-working-directory-zips_sds_019f1a94-95f0-736e-a352-a7cbae93da87_working_directory_019f1a94-95f1-7746-acdc-4d0a7a8f70f2/masking/requirements.txt (line 14)) (1.0.7)"
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM","Requirement already satisfied: idna in /usr/local/lib/python3.10/dist-packages (from httpx<1,>=0.23.0->huggingface_hub>=0.36.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/working_dir_files/s3_lilypad-applied-ml-infra-prod-phx-working-directory-zips_sds_019f1a94-95f0-736e-a352-a7cbae93da87_working_directory_019f1a94-95f1-7746-acdc-4d0a7a8f70f2/masking/requirements.txt (line 14)) (3.10)"
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM","Requirement already satisfied: h11<0.15,>=0.13 in /usr/local/lib/python3.10/dist-packages (from httpcore==1.*->httpx<1,>=0.23.0->huggingface_hub>=0.36.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/working_dir_files/s3_lilypad-applied-ml-infra-prod-phx-working-directory-zips_sds_019f1a94-95f0-736e-a352-a7cbae93da87_working_directory_019f1a94-95f1-7746-acdc-4d0a7a8f70f2/masking/requirements.txt (line 14)) (0.14.0)"
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM","Requirement already satisfied: jinja2>=2.9 in /usr/local/lib/python3.10/dist-packages (from memray<2.0.0,>=1.18.0->lilypad-py==2.27.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/ray_runtime_env_internal_pip_requirements.txt (line 2)) (3.1.5)"
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM","Requirement already satisfied: textual>=0.41.0 in /usr/local/lib/python3.10/dist-packages (from memray<2.0.0,>=1.18.0->lilypad-py==2.27.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/ray_runtime_env_internal_pip_requirements.txt (line 2)) (1.0.0)"
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",Collecting lilypad-py==2.27.0 (from -r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/ray_runtime_env_internal_pip_requirements.txt (line 2))
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM","Requirement already satisfied: cryptography<46.0.0,>=3.2.1 in /usr/local/lib/python3.10/dist-packages (from oci>=2.0.0->lilypad-py==2.27.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/ray_runtime_env_internal_pip_requirements.txt (line 2)) (44.0.0)"
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM","Requirement already satisfied: pyOpenSSL<25.0.0,>=17.5.0 in /usr/local/lib/python3.10/dist-packages (from oci>=2.0.0->lilypad-py==2.27.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/ray_runtime_env_internal_pip_requirements.txt (line 2)) (24.3.0)"
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",Requirement already satisfied: pytz>=2016.10 in /usr/local/lib/python3.10/dist-packages (from oci>=2.0.0->lilypad-py==2.27.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/ray_runtime_env_internal_pip_requirements.txt (line 2)) (2024.2)
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM","Requirement already satisfied: circuitbreaker<3.0.0,>=1.3.1 in /usr/local/lib/python3.10/dist-packages (from oci>=2.0.0->lilypad-py==2.27.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/ray_runtime_env_internal_pip_requirements.txt (line 2)) (2.0.0)"
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM","Requirement already satisfied: importlib-metadata<8.8.0,>=6.0 in /usr/local/lib/python3.10/dist-packages (from opentelemetry-api>=1.12.0->lilypad-py==2.27.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/ray_runtime_env_internal_pip_requirements.txt (line 2)) (6.11.0)"
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",Requirement already satisfied: googleapis-common-protos~=1.57 in /usr/local/lib/python3.10/dist-packages (from opentelemetry-exporter-otlp-proto-grpc>=1.12.0->lilypad-py==2.27.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/ray_runtime_env_internal_pip_requirements.txt (line 2)) (1.66.0)
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",Collecting opentelemetry-exporter-otlp-proto-common==1.43.0 (from opentelemetry-exporter-otlp-proto-grpc>=1.12.0->lilypad-py==2.27.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/ray_runtime_env_internal_pip_requirements.txt (line 2))
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",  Downloading opentelemetry_exporter_otlp_proto_common-1.43.0-py3-none-any.whl.metadata (1.8 kB)
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM","Collecting opentelemetry-proto (from ray[data,default,tune]==2.50.1.7->lilypad-py==2.27.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/ray_runtime_env_internal_pip_requirements.txt (line 2))"
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",  Downloading opentelemetry_proto-1.43.0-py3-none-any.whl.metadata (2.3 kB)
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",  Downloading https://ursa.pypi.applied.dev/simple/lilypad-py/lilypad_py-2.27.0-cp310-cp310-linux_x86_64.whl (156 kB)
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",Collecting opentelemetry-sdk>=1.12.0 (from lilypad-py==2.27.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/ray_runtime_env_internal_pip_requirements.txt (line 2))
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",  Downloading opentelemetry_sdk-1.43.0-py3-none-any.whl.metadata (1.7 kB)
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",Collecting opentelemetry-api>=1.12.0 (from lilypad-py==2.27.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/ray_runtime_env_internal_pip_requirements.txt (line 2))
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",  Downloading opentelemetry_api-1.43.0-py3-none-any.whl.metadata (1.4 kB)
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",Collecting opentelemetry-semantic-conventions==0.64b0 (from opentelemetry-sdk>=1.12.0->lilypad-py==2.27.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/ray_runtime_env_internal_pip_requirements.txt (line 2))
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",  Downloading opentelemetry_semantic_conventions-0.64b0-py3-none-any.whl.metadata (2.4 kB)
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",Requirement already satisfied: annotated-types>=0.6.0 in /usr/local/lib/python3.10/dist-packages (from pydantic>=2.0->lilypad-py==2.27.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/ray_runtime_env_internal_pip_requirements.txt (line 2)) (0.7.0)
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",Requirement already satisfied: pydantic-core==2.27.2 in /usr/local/lib/python3.10/dist-packages (from pydantic>=2.0->lilypad-py==2.27.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/ray_runtime_env_internal_pip_requirements.txt (line 2)) (2.27.2)
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",Requirement already satisfied: markdown-it-py>=2.2.0 in /usr/local/lib/python3.10/dist-packages (from rich>=10.12.0->lilypad-py==2.27.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/ray_runtime_env_internal_pip_requirements.txt (line 2)) (3.0.0)
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM","Requirement already satisfied: pygments<3.0.0,>=2.13.0 in /usr/local/lib/python3.10/dist-packages (from rich>=10.12.0->lilypad-py==2.27.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/ray_runtime_env_internal_pip_requirements.txt (line 2)) (2.19.1)"
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",Collecting webdataset>=0.2.86 (from -r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/working_dir_files/s3_lilypad-applied-ml-infra-prod-phx-working-directory-zips_sds_019f1a94-95f0-736e-a352-a7cbae93da87_working_directory_019f1a94-95f1-7746-acdc-4d0a7a8f70f2/masking/requirements.txt (line 7))
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",Requirement already satisfied: sympy in /usr/lib/python3/dist-packages (from torch>=2.0.0->accelerate>=1.12.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/working_dir_files/s3_lilypad-applied-ml-infra-prod-phx-working-directory-zips_sds_019f1a94-95f0-736e-a352-a7cbae93da87_working_directory_019f1a94-95f1-7746-acdc-4d0a7a8f70f2/masking/requirements.txt (line 13)) (1.9)
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",Requirement already satisfied: networkx in /usr/local/lib/python3.10/dist-packages (from torch>=2.0.0->accelerate>=1.12.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/working_dir_files/s3_lilypad-applied-ml-infra-prod-phx-working-directory-zips_sds_019f1a94-95f0-736e-a352-a7cbae93da87_working_directory_019f1a94-95f1-7746-acdc-4d0a7a8f70f2/masking/requirements.txt (line 13)) (3.4.2)
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",Requirement already satisfied: nvidia-cuda-nvrtc-cu12==12.1.105 in /usr/local/lib/python3.10/dist-packages (from torch>=2.0.0->accelerate>=1.12.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/working_dir_files/s3_lilypad-applied-ml-infra-prod-phx-working-directory-zips_sds_019f1a94-95f0-736e-a352-a7cbae93da87_working_directory_019f1a94-95f1-7746-acdc-4d0a7a8f70f2/masking/requirements.txt (line 13)) (12.1.105)
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",Requirement already satisfied: nvidia-cuda-runtime-cu12==12.1.105 in /usr/local/lib/python3.10/dist-packages (from torch>=2.0.0->accelerate>=1.12.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/working_dir_files/s3_lilypad-applied-ml-infra-prod-phx-working-directory-zips_sds_019f1a94-95f0-736e-a352-a7cbae93da87_working_directory_019f1a94-95f1-7746-acdc-4d0a7a8f70f2/masking/requirements.txt (line 13)) (12.1.105)
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",Requirement already satisfied: nvidia-cuda-cupti-cu12==12.1.105 in /usr/local/lib/python3.10/dist-packages (from torch>=2.0.0->accelerate>=1.12.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/working_dir_files/s3_lilypad-applied-ml-infra-prod-phx-working-directory-zips_sds_019f1a94-95f0-736e-a352-a7cbae93da87_working_directory_019f1a94-95f1-7746-acdc-4d0a7a8f70f2/masking/requirements.txt (line 13)) (12.1.105)
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",Requirement already satisfied: nvidia-cudnn-cu12==8.9.2.26 in /usr/local/lib/python3.10/dist-packages (from torch>=2.0.0->accelerate>=1.12.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/working_dir_files/s3_lilypad-applied-ml-infra-prod-phx-working-directory-zips_sds_019f1a94-95f0-736e-a352-a7cbae93da87_working_directory_019f1a94-95f1-7746-acdc-4d0a7a8f70f2/masking/requirements.txt (line 13)) (8.9.2.26)
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",Requirement already satisfied: nvidia-cublas-cu12==12.1.3.1 in /usr/local/lib/python3.10/dist-packages (from torch>=2.0.0->accelerate>=1.12.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/working_dir_files/s3_lilypad-applied-ml-infra-prod-phx-working-directory-zips_sds_019f1a94-95f0-736e-a352-a7cbae93da87_working_directory_019f1a94-95f1-7746-acdc-4d0a7a8f70f2/masking/requirements.txt (line 13)) (12.1.3.1)
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",Requirement already satisfied: nvidia-cufft-cu12==11.0.2.54 in /usr/local/lib/python3.10/dist-packages (from torch>=2.0.0->accelerate>=1.12.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/working_dir_files/s3_lilypad-applied-ml-infra-prod-phx-working-directory-zips_sds_019f1a94-95f0-736e-a352-a7cbae93da87_working_directory_019f1a94-95f1-7746-acdc-4d0a7a8f70f2/masking/requirements.txt (line 13)) (11.0.2.54)
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",Requirement already satisfied: nvidia-curand-cu12==10.3.2.106 in /usr/local/lib/python3.10/dist-packages (from torch>=2.0.0->accelerate>=1.12.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/working_dir_files/s3_lilypad-applied-ml-infra-prod-phx-working-directory-zips_sds_019f1a94-95f0-736e-a352-a7cbae93da87_working_directory_019f1a94-95f1-7746-acdc-4d0a7a8f70f2/masking/requirements.txt (line 13)) (10.3.2.106)
/tmp/ray/session_latest/logs/runtime_env_setup-02000000.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:11:14.255 PM",Requirement already satisfied: nvidia-cusolver-cu12==11.4.5.107 in /usr/local/lib/python3.10/dist-packages (from torch>=2.0.0->accelerate>=1.12.0->-r /tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/working_dir_files/s3_lilypad-applied-ml-infra-prod-phx-working-directory-zips_sds_019f1a94-95f0-736e-a352-a7cbae93da87_working_directory_019f1a94-95f1-7746-acdc-4d0a7a8f70f2/masking/requirements.txt (line 13)) (11.4.5.107)
